Spindle_Speed,Temperature,Vibration
4911.847992231863,70.86749521869707,4.6764178708419895
5016.20419846974,66.45620663550712,4.585751186511286
4980.745885979184,71.2737403167908,4.927681539986131
4966.153899984702,68.65797030867509,4.710458646384329
5030.583814442043,67.80832167399208,4.71806414106807
5051.5499761247975,67.79109634429001,5.114686758337596
5046.56400595581,70.86708322094506,5.175194767582516
4958.039123838868,69.55485014555029,5.157772843170425
4984.539381207439,66.63606243202918,5.221755332061447
5016.563171570178,70.95607563038456,5.248226864002961
5048.7772563561175,67.12078373840235,4.5742819582346135
4976.041288107735,70.27964271703642,5.090082391985893
4990.717051166809,70.47699785134611,4.894078360086088
4944.683251299699,71.7711541633901,4.850515150801913
4940.189668795966,73.56336957293371,5.112082926441741
5040.62629111971,67.27064734819892,4.65394090402085
5067.812001428541,69.8950522878739,4.649778278825536
4996.399493920983,69.44732940991156,5.126714548816343
5050.176644894601,70.86749937192192,5.09755720350218
5018.081801252381,70.43133754186724,5.027346531174302
4967.7440122697435,69.29490751452676,4.824017319055373
5018.06978027542,69.11819562277829,5.1487659269164245
5076.901828323298,67.7670982896319,5.136060578412096
4998.208698044503,71.97572316481302,5.017060903009491
5078.2321827907,70.91840836319906,4.764535791746046
4869.012744795513,71.83553639559028,4.914950330854099
5041.0951252187615,69.37920772704898,5.167566735504889
5004.352353411909,68.68632906261114,5.265438244560357
4985.049632476706,67.84336986674154,4.934692679324734
5004.588038826775,70.71783516748133,4.950065406438347
4900.621554269956,67.92041355094354,4.9676621783949875
4989.016405608125,73.6973261379331,5.054978601782194
5017.855628575588,67.38471483781312,4.883786539987995
5073.894702237076,70.547320238425,4.421162988485683
4974.086489086318,73.13370941442757,5.238553800329419
4959.57531985534,71.19817951852762,5.35893778943251
4974.9121478207735,70.35134742498356,4.877520028078857
5045.7701058851035,68.06303270607621,4.786669326216245
5016.437555482984,67.2364616228646,4.972579895521956
4973.511989811648,71.54010021783517,4.9624992232542455
5025.663371655668,73.01229448154989,5.199103715432592
5004.853877467402,69.12230001904366,5.010927888329007
5048.432249526644,67.72187698476729,4.841475433925764
4964.897345306133,65.08366113890196,4.736318109888391
4983.616892670111,68.03847031267493,5.1731268369639345
4980.394592343392,69.77268631500192,5.11990224823285
4926.824252593394,73.19824648167346,5.212111975618364
5014.806013853229,71.34626738446593,4.806362649855782
5013.052763608995,70.6101708094135,5.367687379905666
5000.255672832123,69.19976067739773,4.651261098588552
4988.270643331242,68.83366856548808,5.141920204280296
4929.231462897479,72.81129519501593,4.61808344656062
4978.967733861732,70.40147708151677,4.841933723660307
4982.864274173661,65.79479861615796,5.3122045860895915
4959.886136538919,68.65292070420551,5.166272850895198
4991.9357144167,68.28356793645675,4.890755916902563
5020.202542840727,68.90747198164507,4.896232591435663
5094.309295060527,71.12582132057017,5.020124422167088
5008.7288906415915,69.7851102364115,5.102828198152144
5012.877519536139,69.84626918599268,5.250315876536539
4996.277704211691,72.62694632265047,4.908753199078301
4904.061439235048,68.60707782042662,4.677642987302559
4998.674306227539,73.7283990517747,5.031393725409752
5003.011510497051,68.65738481725782,4.908513832498321
5123.162105624264,70.17839639322514,4.73987325905031
4990.381951760944,69.43759280919447,5.059533783062559
5015.077367116681,70.24683826700192,4.957377249181442
4998.264411514738,70.88918399014626,5.061302441293959
4941.566098119023,70.86767048017775,4.821111159962564
5057.141140725751,68.49376533875883,5.0973421060651
5037.596651634339,67.75417064510486,4.736580360649004
5039.551597352152,75.00634358181142,4.834453722060683
4954.530627260263,69.0320313207989,4.951417153782544
5070.139715546805,71.39842487734397,5.348363682991943
4929.907446860386,66.7847173789536,5.156965073709698
5029.342854690013,69.44077456019065,5.2154385008535575
5109.522781290499,69.74560123203511,5.283415406668629
4950.473183743466,70.94563013985567,5.720566427162175
4971.685113519861,64.55509171801612,5.008317813511686
5004.982568254382,70.33228122615667,5.284080184625971
4974.82621729419,67.70051708926421,5.202527050880388
4922.466828446693,70.64869142238985,5.199206500661505
5003.428148740301,67.92734160632368,5.354847923608037
4946.884814313695,68.28903460814884,4.916137393803105
5023.679621531759,69.45274477921346,4.900262995212724
4954.028788288309,67.89534106079361,5.063953102696372
5077.496720250877,69.0489311065293,4.963460045615623
4960.8373353831885,67.61324846291338,5.063700170599635
4983.896924189717,66.33365909660255,5.312549757010602
5040.675860868483,72.03591410485872,4.904370655458744
4938.456784178302,67.40790261435214,4.939064207481254
5011.372996730206,69.64263822478404,5.034862200705315
5065.357137714122,71.50578216298757,4.954336314794966
4919.625838271939,68.77011179496792,4.6171988343973025
5009.231692926615,68.34966820050893,4.8839744714602125
5012.994139712421,70.45247617733484,5.137474648447501
5039.091143588866,72.2358676454543,5.28750935018653
4938.152464456096,67.66136946982706,4.769076286492455
4933.977169345786,69.69970433596512,4.768143520153831
5026.0970782808445,66.53501081006534,5.006046760543467
5014.849233661659,69.21359799263561,4.584880987024433
5012.524642517294,70.06840936907615,4.911005959402575
5017.322410474849,68.29075071648987,4.6527915880897215
4965.998763921076,69.08601633234954,5.273812259968493
5011.61268485805,67.1835464633851,4.846133769129919
5014.6536236649345,70.15415722276299,5.3305668372678054
4964.282429098682,72.1113884977663,5.2227042706916675
5093.288725557238,67.80571226045907,4.870736540460516
5023.69164604559,68.75465646689523,4.785608072630785
4940.434825139868,71.00509249290836,4.961290850166482
5032.827680431691,72.42418143864548,4.9790706751483595
4951.265916488634,67.01362037558214,5.069229388790481
5039.354230187123,69.6624305251681,4.844691342093964
5057.92977895037,70.56626164463906,5.1492789747044405
4958.965884082414,69.79588721874231,5.05306561099998
5048.168806462216,65.04641586624582,4.9319209686568275
5020.639046346825,71.00218001861754,4.857591868916395
5041.1030079997245,73.03867270218129,4.963023003380263
5094.839649132698,70.233323502339,4.836619749634486
4987.730594199857,67.93778789341147,5.011687738976717
4962.313191782126,68.97374550727143,5.017087737043982
4955.524278518724,73.53982613531119,5.052341456695268
4959.209485751728,71.81992508172112,5.35324848193437
4996.1449145292945,71.28005323676865,4.973511056060086
5017.057598740832,70.71282516706876,5.200919573424897
5013.834539966501,68.67772577561806,5.045917479395141
5041.359162451801,69.59885763868846,4.952351139620309
5000.650094593895,69.84415452864297,4.976168146009753
5072.6767038578655,71.09914863212889,4.98823471816639
4986.7671583381025,73.01783778853381,5.055953541545644
5136.008458329481,72.23667627358626,4.808135846956206
5031.283367388251,67.16123128840792,4.706931923311006
4957.142122179186,70.44798993780209,5.130859478694855
4946.455375096944,71.47352669033579,5.179624766516252
5024.12362076216,71.23772066028927,5.149127166560561
4988.826860733708,68.74153247322516,5.030994403711294
5035.700024704604,75.82821843153673,5.153444925490658
5023.661881228677,67.44583087533776,5.1426858052034286
4996.358554367156,67.8336231066679,5.157525871790991
4957.66031409658,70.46719016252315,4.828091835731577
4924.257638765706,74.2336061099277,4.7806096405690734
4977.674252396649,68.32761029859167,4.922286150649546
5042.819939716173,69.46834326870602,4.9965231780914685
5010.70468720651,72.15458734603139,4.9516157745735425
4937.713061064401,69.96427569022454,4.624661933732424
5008.659046292559,69.33079229093941,5.344338522427028
5019.265868986442,71.13126580377345,4.945190802222853
4955.807128189944,70.54503598045919,5.03454088331539
5007.686255297276,72.06087757127358,5.248909798152612
5002.9104359223,72.58293777813073,4.531005546095759
4942.851485108469,70.61400612001073,4.897661225617657
5017.889368017414,70.58346545075662,4.9225765452840395
5028.039226318412,70.42822196457227,4.932737990909871
5054.152562158763,70.97826111329857,4.965302681857209
5052.690102601745,70.11034127574293,5.289426959688969
4931.116531602145,69.99878303535542,5.134691775145445
4953.108748004244,72.39325424165449,5.191607053725766
5025.751763360433,73.03223236071008,5.009424054362185
5025.68929754561,66.98489411073317,4.7201253907708995
5025.752384315302,70.02004230348113,4.584060592970799
5192.636574532736,68.62261113310953,4.6941184553536734
5028.5445255346585,69.37805706702785,5.0719531408332035
5056.77828200903,70.80503241947065,5.006353942539527
5047.70008817466,71.33887674308494,4.9579672704887985
5032.56956256529,69.77574711277731,4.926284618651973
4984.236537767983,66.17331933055439,5.402344315088549
5037.948461024664,68.06990883884764,4.835419281804705
4961.3587392731215,71.79299934040033,5.185563891223212
4988.159069662999,64.51914715593014,5.000382587204199
4975.7318226085445,72.374854303364,4.9878120976428
5004.093706969316,71.04245998128908,5.235327509723349
5115.732928333676,72.63235216306005,5.292506076538289
4906.636740370413,69.60286162623808,4.9520901086230324
5034.313009518725,65.87718915195418,5.1598405438484285
4919.364206440518,70.860725283013,5.072778272430011
4976.4034067105285,72.54930624807668,5.001487427761983
5054.4475298483685,71.84944361102684,5.040850988531405
5003.214000954773,68.67461703302394,4.862398237031033
4946.1127611035345,70.1735221509253,4.938780121333783
4964.2348145370015,68.93432746244015,4.883872944049458
5033.979887446734,68.36146707162126,5.180275343285784
4963.481668414143,71.9107771423597,4.980959776891788
5010.822929479099,67.60493537746967,4.740457195076992
5002.27859199519,68.21236713883677,4.855312555367383
4967.419982619709,67.79194873305524,4.360147070957565
5107.197204466266,67.0195049534019,4.90110147962357
5031.6959511159,70.2928285836852,5.00752901301943
4898.74287066712,72.32300609696395,4.972772830226606
5009.322715738472,69.63024648750947,5.396030870306278
4966.91067676158,66.98850439887167,5.114981208183007
5042.621666739811,71.67988907948406,5.10609037061783
4960.373963078365,73.37140350806995,4.671346193085944
4994.263177926655,68.70751535170682,4.927071589176573
5025.249363949023,69.04289146656457,4.902667438535261
5043.287759708506,71.03132126016679,4.842783760238398
4939.985179647211,73.2437474955701,4.84002386689733
4983.274938207953,68.96033170854955,4.638375409211675
4976.252734441952,67.3351004380036,4.7448293590637345
4967.333538371315,71.26283721254481,5.17481868055299
5088.272712014055,71.5981361462846,4.971417061601364
5020.249085548047,70.01226290087045,4.898719516345134
4936.955802283248,68.8837334806851,4.998917733069458
5045.893097352739,71.9887574619841,5.2334781357402305
5106.107809850631,71.05607200909593,5.000842104175157
5051.623263027557,68.46312896619301,5.108074826186208
4924.0315017022995,70.09818946261134,4.830679031522348
4975.788296356687,67.2965849359507,4.876274009850656
5063.345557459331,71.37178091287583,5.070795377012735
4964.616526719061,69.47553286123429,5.378530741667423
5022.190971407312,69.12857833523053,5.285954971902974
5038.731702671467,69.93425102969513,5.116565613891228
4953.653476421096,70.0806153986605,5.0302867520321435
4997.02373219691,71.78986012313112,5.280213871125434
4837.936632996546,71.18218106265044,5.158935664609025
4948.780617933286,69.6871814424144,4.541267595525868
4987.371592430342,71.52733629943799,4.789213830428956
4937.610840901758,70.80147450738323,5.067628065071586
5081.620565196582,69.14680072742793,4.642606486889806
4928.492931101969,69.75056368352703,4.8204821990486275
4977.997775665151,69.70355422231376,4.860037011268405
5006.537028864304,71.01052268634841,4.948766818750833
5072.063664453306,69.26595477055672,4.942513958354758
4928.206892441028,69.21918162715673,4.942175914566635
5058.158187607748,73.93751461886792,5.1650615034480625
5000.5116530509795,71.87947096349421,4.9469552269098935
4950.924567447602,68.47879867114972,4.923073973585753
5023.105173713164,71.1418819878844,4.730165579171297
5009.952984778673,70.23670013131036,5.204869240397165
4969.98915614206,70.78310235052018,4.8657004972105025
5003.490104249501,70.27468264913021,4.782593934399745
4980.734320156912,72.37928529097047,5.042618114973794
5005.675867262562,70.69124068930289,4.846611747523387
5033.1065337260525,69.87582260357142,4.894809452041141
5079.300840807267,72.08438115396604,5.051692034863814
4938.109225058657,70.46657008217575,4.934703475244088
5106.651668732813,70.24295715865811,5.462321875060127
4902.395610023875,70.62804520497222,4.98503429133616
4992.410745248221,69.81278195326726,5.123567643775845
5029.415860324229,70.01845398599093,4.611661190501411
5014.049593386751,68.82661082247625,4.827870173617054
4968.86502400897,68.49766556075224,4.782617261016657
4989.593887482136,68.00285922703512,4.809124055339474
4975.3499532670585,67.21603342640584,5.0831075987674
4970.531762152789,68.24056527723089,5.207113013555482
5042.480104851051,69.65146593106616,5.068926100926902
5017.850774298252,70.20623516489127,4.954671075286738
4965.354520236967,69.45740687370471,4.873828992257516
5044.9799937716625,65.28859301974528,5.222719950237302
5015.36497604383,73.14917271552468,5.414251090830972
5040.643105941948,72.17296024578076,5.027011140956738
5031.48144209618,70.89151970243425,5.187872612814314
4958.550249453896,73.81498134510653,5.068674069959095
4971.990947990152,68.04527176503258,5.151100981293117
5037.364680256163,73.77525024125201,4.767090644377976
5030.518513271673,68.0695718464989,4.902372743971576
4998.954920301792,70.4774758505827,5.079093888009117
5005.866369165439,67.4523253497316,5.242498188816396
5063.883244789421,70.02938819108873,4.836373155672465
4970.421430558208,70.77233299599678,4.5933401777919745
5027.354869058502,69.6906193377309,4.90034711471175
4989.890367378305,71.42775488818027,5.20202614286965
4989.115939838639,70.19802889897451,4.683220881782431
5054.938842599359,68.95517054324498,4.7646160215736835
5041.270817449402,68.86637336439532,5.031183717210222
5040.675481800032,71.6218275452314,4.976805749447707
5065.273940357716,68.69251594038606,5.118893296310645
5001.050192081638,71.83080594096987,4.7542546479108845
5034.097648564748,72.44542358566386,4.935004281166266
4984.486662170327,66.66257227530774,5.239037080480619
5016.208317624422,72.26585277460207,4.761420761272643
4993.4928472816155,74.1208453968894,5.295382459262054
5004.849798249636,70.50400752240385,4.786516602822262
5029.7578512718455,71.19816837058964,5.1698763154755225
4959.088965838327,72.07401064873832,4.925408297957375
5104.619363784273,69.44903536964196,4.771018348472205
4949.699130925015,70.36456044707575,4.90062019056948
4939.2905693606135,67.37160094075378,5.108985837635799
5057.905543675003,70.2772700570609,4.9986292010197015
5039.583134698147,70.99622399128909,5.223693882288669
5031.205990852608,71.03232604585294,5.287148012186976
5031.417275463214,72.13084944719516,4.76339386693643
4999.387661357654,68.45039564372894,4.748746171017931
4955.137281425708,68.93478648665301,4.739041245275832
5003.790227909686,73.79101469198271,4.820160780790396
4966.141914424395,69.69934325247257,5.220842904163949
5048.755986670888,70.40006757462466,5.112072390133347
4992.647130924893,69.86597991654956,4.890994485415514
4958.725140160374,68.35663834738996,4.997779481875433
4983.93070791735,73.2470584217836,5.280861101033188
5020.646572713781,68.9445971761588,5.381602170195824
4971.813772359801,67.74542895258614,5.05187686668856
4958.888980221678,69.0985194453945,4.46814376319052
5012.184360574595,65.99658799654894,5.059457418951995
5012.248328555436,68.69742507003363,5.1869496259082695
4974.652841231444,68.06374280429534,5.044926463171215
4976.448084719083,71.23485726185464,5.145302983746957
5011.602496867882,68.65317152088025,5.071413074892077
4927.595782925134,71.7756078711577,4.753070916503627
4929.626811281172,72.79696798613864,4.822752313327308
4964.0777889373785,71.56235067257519,4.935769562573968
4989.327642414408,69.56922342227985,5.21308295564767
5015.5453782799,70.28222899341118,4.846823186335876
5073.767810847477,66.95003011971188,5.091180526633529
5042.882981160101,69.73244125495752,5.060738518784239
4992.003073501829,68.27912306386634,5.3172394530158265
4999.049189604865,71.38865276229859,4.991664044374117
4949.873531768109,75.14550477848894,4.649048316344748
4999.07434320038,70.99964327194762,5.129374092979355
4985.567068053993,66.01771970209067,5.4276110423268005
5016.1359280169045,69.27753961417126,5.142476668973291
4958.638452822383,70.24498185074891,4.842467681637919
5025.9673257120585,70.17471485052053,4.7836108241642075
5076.636945650129,68.53837374878249,4.809406233298519
4994.561992577157,70.49058348527387,5.40066237607641
5020.085586104947,67.51499832616122,4.934534511895713
5034.507199585556,68.11018255462987,4.867471321234395
4979.938976405708,71.29159528320743,4.968312671174553
5011.204624090521,67.96867353824035,4.93661859027886
5000.62962003909,71.07642321098452,5.3135300719575005
5004.883804927442,67.26107245068789,4.797104501796739
4961.349510807227,73.52965176758347,5.236128646332089
5001.225508712947,68.4514601551919,5.024418419290217
5024.899914562273,69.55266685639312,5.241405302685537
5072.557180389752,70.66122652218081,5.31652380874681
5047.963541304261,68.86930009499781,5.016959526782619
5107.659122875578,70.2868119221426,4.936987278080167
4961.632621855598,71.15071344904025,5.013235766373021
5043.6160318360335,71.92122646500697,4.981045865598974
5009.167100286918,71.58299487194591,4.668606708852255
5109.4901466608835,69.65637907239466,5.3104960747570145
4959.585085732242,69.70673645191279,5.049157003476238
4958.0139078909615,74.69821711605006,4.767380162989789
4970.030367727799,71.89977813649858,4.586495335960318
4893.80521378451,68.15635268735957,4.53448015341393
4973.712248915962,70.1999763275311,5.154096087337501
4962.043366922315,69.32971372244361,4.876204486318581
5007.519689323811,69.72933153215378,4.909019866378974
5017.087798788858,67.54100968458383,5.0976308529077645
5093.808541960794,69.1761535312281,4.896790368779644
5047.521191909303,73.62311154638783,5.109304883210703
4971.15481721688,71.15815260175101,5.019052812875343
4955.079266432582,65.01767718369707,4.9831740833701526
5024.595958575325,72.4334469849959,4.6854499188617025
4933.988339648968,72.17925904581833,4.836053728712228
5091.5729382927175,69.28142939138716,5.120507073117373
5058.972006036064,71.43452708756644,4.863595637027189
4976.541217394764,68.2812015783656,5.2410739111568985
4914.343273545456,69.05948856746728,5.469280264798679
5067.693618708271,72.99709272133971,5.131277060168265
4994.273007737369,69.45653992026058,5.298566378273032
5061.890815598673,66.26053667609001,5.144145447659214
4920.278617060281,69.87339355443733,4.893147595465562
4970.031248852311,69.84282321417129,5.040030332961485
5000.262184985909,72.39673713874691,5.402664189219489
5002.349029688237,70.02867284435152,4.89528925147451
4977.496726426038,69.15683537711942,4.792134540224385
5031.1424966173745,72.09011229046241,4.773161115376946
4946.618978530871,70.24158046500222,4.95649412323329
4992.881025748935,68.49995463686857,4.799305582271388
5006.014781585595,72.30999512108323,5.334803885487448
5025.721941702937,70.3873235290336,5.043271306918258
5035.580743904445,70.00585193335887,5.1943452619521
4943.767895408107,70.35581678282331,4.94026692188406
4923.2942914632185,67.85866325716681,4.771960560448776
5063.883841094926,68.94469244764332,4.738121210913344
5016.61570059898,70.00716520366556,4.8184016515643755
4962.575673172172,69.61067260995064,5.069505098805342
5077.557598776126,72.54485676563318,5.10397658635359
5005.783731714643,70.43481170545401,5.120639214611737
5058.964859203192,71.7098078452728,4.702265463243629
5003.375924070506,70.0187907091517,4.999918162820346
5103.037396244099,72.11257696749225,4.794787633821522
5087.76704212216,70.79505551314631,5.080293193516906
4987.551792576046,70.02684097077692,5.09581541109949
5048.578547547718,69.97343382208196,4.765565390594713
5032.268797479257,68.09112274741807,5.19360592143927
5068.431577876618,71.01383144027263,5.4677645883056485
4951.753826970995,69.91959053092724,5.1669671475169325
5034.302572999922,68.99601607963758,4.967433192089779
5052.921224342479,72.21292354162415,4.936690859358052
4912.0630256788445,67.4995679482104,4.958187203665498
4940.837074366711,69.15500820913513,4.847853230644598
4898.038391111995,72.05543749755907,5.05047964133041
4986.529658277772,70.6310458818405,4.772307481769139
5035.877112789798,69.90428214469449,4.62206044268042
5075.117852604802,70.5020070863003,5.04392033636271
5003.704739020989,70.35882834209768,5.004246613155164
5081.430777278564,66.96667490742816,4.8857659967125615
4930.994927089256,69.30147622930407,4.743460675477927
4914.830878032242,73.2330433090275,5.057948805382807
4997.222615055169,68.68135173044567,4.80196499228591
5019.2032724469655,69.36339797179133,4.972211129826933
4998.3652625952955,68.91675847338162,5.3529943708252885
4896.627894998006,69.82596955336372,5.130237953915077
4995.543998024361,68.83375433735141,4.726173467523661
4934.776524974757,70.97348300431612,4.745029685797539
5033.483627441502,70.39462682458053,5.030363818548752
5018.329912304843,71.54709523021404,4.724935863588196
4953.006010683633,67.89811766762207,4.599654903753143
4974.3066541331655,69.3193190342342,5.1064744022593445
4947.039323905552,69.54855473677573,5.064187150864173
4996.866045136341,70.91129382017719,5.090119666255826
5047.757116025062,68.41355760558594,5.052607036363581
4950.713697683223,71.83130760851668,4.986937857665521
5025.202325775892,72.37283118103522,4.867562290464668
4973.487119081378,68.02225530472883,5.103226993217588
4960.356358386883,69.01825421021287,5.3059766976810305
4994.648482002272,68.93613698341582,4.899754198511309
4948.237883879031,75.264772409355,4.79585195795834
4972.3175347326405,69.14019978958423,4.772976116117752
4940.106105370558,73.35525088431227,4.826653953333256
5098.23625664582,67.46673600978679,5.040519704895215
5001.7631775985865,68.02069806767128,4.572074487289288
4965.013724600371,68.62679093630359,5.087834084886465
5010.698995536711,68.30862137710696,5.128782602059231
4994.383597515459,69.464202531683,4.640384328011424
4988.951520023339,68.582443594557,4.80416391274448
5030.708335002171,68.36131681453085,5.015936195969083
5037.875385502365,72.31694399294666,4.97130605393912
4973.474942619474,72.44758724502633,5.1039274936537185
4971.209087967766,71.89859299675064,4.971772635696727
4986.247415142418,71.04799791116865,5.252953905354993
4884.903941763221,70.1854861315591,4.935766120191263
4924.240446890072,69.00593861866818,4.80339340265605
5068.343713372226,68.09368499048982,4.787311626747648
5082.248385675064,70.72599140686538,5.147093701856337
4987.548198022181,67.6527392149064,5.005924228391383
5028.827848152789,68.01215814164921,5.126743180145039
5015.562507727177,72.30582651240962,5.122624499845837
5153.944040422762,73.80129808344418,4.596030029447232
5055.978745571729,70.78659027633296,4.771983479795312
4993.604120425962,72.21291430458929,4.795874991899236
4952.222977969978,69.50830336511203,4.836787162301648
4919.677683987122,67.32465162782464,4.915928934684695
5010.173181793361,71.22434323723716,5.199829918923437
4962.182462735785,71.13857864654013,5.23969647047678
4928.887314520116,70.14333710776049,4.9414218339594
4967.671355787874,69.51524908378978,4.949743827735051
4945.922599819281,71.9244211571622,4.858913255188543
5084.357081753628,68.02853393314506,5.017837539447709
5044.081987847472,68.45243884221868,5.040504176546787
4999.6013679341695,67.98378698647915,5.161295111000453
5073.997206944501,70.16994592527165,5.159687745196511
5003.868415382381,67.82421397578149,4.539576389786189
4956.935789933586,68.63151563896952,4.969491010472576
5076.156203863483,68.58848887554561,5.276820006178021
5026.945502184233,69.47878333533208,4.912377014539016
4948.137692283677,67.02525110719205,5.227848363672658
4990.48306609582,70.17440998407453,4.938709639997763
4956.219087330762,72.49460730132935,5.034984693488393
4930.860013451783,70.27098274463353,4.77262186152017
5046.308877376582,73.08264228960265,4.780150288486697
5095.470832023507,72.66799637175384,5.145098314452603
4930.071621309043,71.5554700944957,5.176363656040133
5028.1484618345285,70.14937168527378,5.005285781240098
4967.467871543909,70.04500077649088,4.754495151472322
4975.643730811766,71.52759954472651,5.008760911321443
4970.380303788056,69.21665878099193,5.251446992134856
4956.800461516009,66.23495849706507,5.348573294010352
5002.426081397241,70.98400810820591,4.9366584135348175
4958.452494179448,67.73786274013005,4.668026429948442
5013.522841288992,68.07571754361923,5.168072719910956
4997.488094527544,70.00044789599157,4.944807380708999
4988.05259765668,69.80975024489307,5.188608128312208
4954.62181689792,67.17584878736874,5.056214445003524
4971.161433471583,70.33098312826628,4.82331117884763
5037.769561291288,71.93227932172209,5.011648872131876
5025.045859381219,67.74331685946844,5.261667673410866
4951.1222377600725,72.54496666169752,4.970169202206551
5004.966615271462,66.87965834974011,4.793038967310925
5037.569356168589,74.23464828874191,4.682271166280668
4916.529735943931,69.17747913903304,4.84556706262707
5027.168009618997,70.29123399365378,4.917972747645804
4966.868812052708,66.21593285502865,5.163999827183452
5028.529933429658,69.87572786706139,4.775830146437675
4961.837042172874,70.45696435543638,5.3107503771459275
4909.755894966774,69.82767579180101,4.732569557831762
4918.622878105842,68.87383784589525,5.466297218511367
5002.404247333069,68.10687096294437,5.345103711350895
5012.986125086074,72.26105323907463,5.028233249877599
4954.78416874478,70.0616142699959,4.670461293046081
5031.929622938868,73.08150475303354,4.988915187603515
4916.923996886552,68.94703529041016,4.9226318084026985
4996.696010067634,69.13041061325556,4.745142555389815
4939.449190011877,71.63118848919233,5.058201925449488
4967.408194609892,66.75405007599286,4.8352713740288715
5002.36993356582,67.57307327969416,4.857018830590084
4956.979331735803,72.19496994270632,4.9592642730855285
4980.772222788509,67.65613214155361,4.885018234258859
5050.314640460722,66.3618979693949,5.415631323422006
4971.155406523842,73.73705437614618,4.89285707340009
5041.784605603257,67.21236470425158,5.088176202278895
4943.514657267119,70.36823879665634,5.029104498442073
5026.490208895764,70.13817038544855,5.070550045051775
5072.078431032895,64.37874336676383,5.085817680722187
4876.417774993635,69.46536595366439,5.1762722973212245
4960.155237226476,70.89682649895822,5.053289215123728
5028.853606359027,70.70861876303772,5.044979158977264
4989.84773069785,71.807041367607,5.011695413693628
5018.557293668566,69.22501737018914,4.972316429532005
4969.800740664209,71.42500888418432,4.817640423667864
5004.329489373645,68.62134186383986,4.98782632451596
4992.216138230396,67.17906516717446,5.048253475053107
5058.38910308299,67.40454324863754,5.080432911314559
5012.721042165061,67.07577908960917,5.036056954598047
5016.88013310376,72.01917193578238,4.9534089973102935
4979.406151693876,66.97085298188289,4.988584019360821
4975.619688796375,70.54807768129861,4.889270703089841
4978.372090609019,69.46815161185513,5.062644798201313
5019.722607118915,69.79470285309874,4.9557743544171755
4978.950775958987,72.7272145903994,5.036112187639494
5014.488742844821,69.12314526556945,5.20016060867651
5103.770039932272,71.22320312309937,4.858128218071516
5043.556235171584,70.07512670276222,5.119339076182097
4983.698823391608,69.6959621887346,5.006642035977075
5060.060696108198,74.59993824877294,5.404238719916151
4979.596231348923,67.11731650856926,4.956739934307298
4898.093773241108,72.57826367087489,5.139032916630213
4949.59568445413,71.31281313097995,5.003070690351195
4906.460403948708,69.04095001073644,4.722339098337301
4982.424325797934,73.25863703488322,4.895862180896171
5000.920918959478,66.30377977522292,5.176094221085679
5083.821865613764,68.95646668540185,4.913461107878345
5016.346368688208,67.58303559146185,4.555948737032077
4989.044973559557,70.82416692974292,4.9937193966150994
5041.470279059175,67.77387179762565,4.781532740409798
4889.443234549606,70.86612789348264,5.0263635465193435
